transaction_id,transaction_date,customer_id,product_id,channel_id,region,segment,sales_amount,estimated_revenue,sales_stage,is_new_customer_sale,source_system
TXN0000239,2025-01-26,CUST00072,P001,C002,Midwest,Borrower,16403.64,98.42,Funded,True,loan_origination
TXN0000240,2025-01-17,CUST00256,P005,C004,Midwest,Borrower,1725.42,70.74,Funded,True,marcus_web
TXN0000241,2026-06-20,CUST00208,P001,C002,Southwest,Borrower,8837.23,53.02,Application Started,True,crm
TXN0000242,2025-05-25,CUST00474,P001,C001,West,Emerging Affluent,20452.87,122.72,Funded,True,marcus_web
TXN0000243,2025-06-26,CUST00125,P002,C001,Midwest,Borrower,13226.33,52.91,Application Started,True,crm
TXN0000244,2025-04-19,CUST00428,P005,C001,Midwest,Mass Affluent,1402.32,57.5,Funded,False,crm
TXN0000245,2025-12-12,CUST00033,P002,C004,West,Borrower,37111.91,148.45,Funded,False,crm
TXN0000246,2026-08-31,CUST00165,P002,C001,Southwest,Digital Native,2156.55,8.63,Funded,True,loan_origination
TXN0000247,2026-01-14,CUST00073,P004,C002,Southwest,Mass Affluent,14186.78,113.49,Abandoned,True,marcus_web
TXN0000248,2025-06-11,CUST00406,P005,C004,Northeast,Rate Shopper,2803.64,114.95,Funded,False,marcus_web
TXN0000249,2026-08-31,CUST00004,P002,C001,Northeast,Emerging Affluent,34432.08,137.73,Approved,False,crm
TXN0000250,2026-06-20,CUST00106,P002,C003,Midwest,Digital Native,20605.03,82.42,Funded,True,crm
TXN0000251,2025-07-04,CUST00313,P001,C005,West,Mass Affluent,16225.84,97.36,Funded,False,loan_origination
TXN0000252,2026-07-26,CUST00179,P004,C001,Southwest,Rate Shopper,11627.98,93.02,Funded,True,marcus_web
TXN0000253,2026-06-04,CUST00317,P003,C005,Midwest,Borrower,16170.05,517.44,Funded,True,crm
TXN0000254,2026-05-25,CUST00058,P002,C004,Southwest,Borrower,42908.44,171.63,Funded,False,marcus_web
TXN0000255,2025-08-03,CUST00028,P003,C003,Southwest,Emerging Affluent,10302.05,329.67,Approved,False,marcus_web
TXN0000256,2025-06-30,CUST00054,P001,C005,Midwest,Emerging Affluent,20267.88,121.61,Funded,True,marcus_web
TXN0000257,2026-08-30,CUST00037,P002,C004,Midwest,Mass Affluent,18362.12,73.45,Approved,False,crm
TXN0000258,2025-08-22,CUST00399,P001,C003,Northeast,Borrower,14845.41,89.07,Funded,False,crm
TXN0000259,2026-04-28,CUST00193,P002,C001,West,Rate Shopper,24281.9,97.13,Funded,True,campaign_platform
TXN0000260,2025-05-20,CUST00092,P004,C003,Midwest,Emerging Affluent,20688.47,165.51,Funded,True,loan_origination
TXN0000261,2025-12-10,CUST00500,P003,C002,West,Emerging Affluent,19931.89,637.82,Funded,True,campaign_platform
TXN0000262,2025-12-18,CUST00235,P004,C002,Southwest,Rate Shopper,30473.8,243.79,Funded,False,crm
TXN0000263,2026-08-15,CUST00405,P005,C002,Midwest,Rate Shopper,5362.41,219.86,Funded,False,campaign_platform
TXN0000264,2026-04-30,CUST00442,P002,C005,West,Mass Affluent,23535.65,94.14,Application Started,True,campaign_platform
TXN0000265,2025-12-02,CUST00377,P002,C002,Northeast,Mass Affluent,20861.05,83.44,Abandoned,False,marcus_web
TXN0000266,2026-04-27,CUST00214,P001,C001,Southwest,Mass Affluent,19794.02,118.76,Approved,False,campaign_platform
TXN0000267,2025-04-11,CUST00272,P004,C004,Northeast,Mass Affluent,16541.5,132.33,Funded,True,campaign_platform
TXN0000268,2026-01-03,CUST00487,P002,C002,West,Emerging Affluent,29063.61,116.25,Funded,False,marcus_web
TXN0000269,2025-06-15,CUST00009,P004,C003,West,Emerging Affluent,17600.71,140.81,Approved,True,campaign_platform
TXN0000270,2025-07-09,CUST00238,P002,C004,Midwest,Borrower,9128.92,36.52,Approved,False,campaign_platform
TXN0000271,2026-01-30,CUST00361,P001,C001,Midwest,Emerging Affluent,22444.82,134.67,Funded,False,loan_origination
TXN0000272,2026-08-13,CUST00358,P005,C005,Northeast,Rate Shopper,2574.52,105.56,Approved,False,marcus_web
TXN0000273,2026-06-12,CUST00318,P003,C001,Midwest,Mass Affluent,21660.85,693.15,Application Started,True,loan_origination
TXN0000274,2026-01-10,CUST00239,P005,C001,Northeast,Emerging Affluent,2634.66,108.02,Funded,False,marcus_web
TXN0000275,2025-12-09,CUST00288,P002,C002,Northeast,Borrower,27331.11,109.32,Funded,False,crm
TXN0000276,2025-12-28,CUST00386,P002,C003,Southeast,Rate Shopper,31628.1,126.51,Application Started,False,campaign_platform
TXN0000277,2026-01-17,CUST00142,P001,C001,Southwest,Digital Native,13904.63,83.43,Funded,True,loan_origination
TXN0000278,2025-03-09,CUST00232,P005,C003,Southeast,Emerging Affluent,4268.04,174.99,Funded,False,marcus_web
TXN0000279,2025-10-23,CUST00042,P004,C002,Northeast,Digital Native,24975.95,199.81,Funded,True,crm
TXN0000280,2026-06-18,CUST00255,P002,C002,Southwest,Rate Shopper,26019.48,104.08,Abandoned,True,campaign_platform
TXN0000281,2026-05-01,CUST00497,P005,C002,Southwest,Borrower,2507.37,102.8,Funded,False,marcus_web
TXN0000282,2025-12-10,CUST00012,P002,C005,Southeast,Emerging Affluent,35404.78,141.62,Funded,False,loan_origination
TXN0000283,2026-07-16,CUST00249,P005,C005,Northeast,Rate Shopper,2302.18,94.39,Funded,False,crm
TXN0000284,2026-05-11,CUST00405,P003,C002,Midwest,Rate Shopper,15957.26,510.63,Funded,False,marcus_web
TXN0000285,2026-04-12,CUST00076,P003,C003,Southwest,Digital Native,21281.71,681.01,Funded,False,crm
TXN0000286,2025-06-15,CUST00499,P002,C002,West,Mass Affluent,23435.44,93.74,Funded,True,loan_origination
TXN0000287,2025-09-24,CUST00295,P002,C004,Northeast,Rate Shopper,22625.89,90.5,Approved,False,loan_origination
TXN0000288,2026-07-07,CUST00076,P003,C004,Southwest,Digital Native,17011.84,544.38,Abandoned,False,marcus_web
TXN0000289,2026-05-27,CUST00472,P001,C004,Midwest,Emerging Affluent,19777.24,118.66,Abandoned,True,loan_origination
TXN0000290,2025-10-24,CUST00332,P003,C004,Southwest,Mass Affluent,2251.11,72.04,Abandoned,False,crm
TXN0000291,2025-12-13,CUST00410,P005,C004,West,Mass Affluent,2522.21,103.41,Application Started,True,marcus_web
TXN0000292,2026-09-25,CUST00158,P001,C004,Midwest,Emerging Affluent,8519.33,51.12,Application Started,False,marcus_web
TXN0000293,2025-07-19,CUST00168,P001,C005,Southeast,Borrower,14134.08,84.8,Abandoned,True,marcus_web
TXN0000294,2025-03-31,CUST00043,P005,C004,Southeast,Emerging Affluent,2802.64,114.91,Abandoned,False,campaign_platform
TXN0000295,2026-06-08,CUST00163,P005,C005,West,Emerging Affluent,5495.87,225.33,Funded,True,campaign_platform
TXN0000296,2025-01-13,CUST00190,P004,C003,Midwest,Borrower,16137.7,129.1,Funded,False,campaign_platform
TXN0000297,2025-08-09,CUST00448,P005,C001,Southeast,Rate Shopper,3031.62,124.3,Abandoned,False,loan_origination
TXN0000298,2025-05-23,CUST00084,P004,C004,Southeast,Rate Shopper,13734.9,109.88,Application Started,False,crm
TXN0000299,2026-06-22,CUST00107,P003,C004,West,Rate Shopper,16370.49,523.86,Abandoned,False,marcus_web
TXN0000300,2026-03-01,CUST00004,P004,C003,Northeast,Emerging Affluent,21761.18,174.09,Funded,False,crm
TXN0000301,2025-10-24,CUST00103,P002,C004,West,Digital Native,24381.36,97.53,Application Started,False,loan_origination
TXN0000302,2025-08-18,CUST00253,P005,C004,Midwest,Emerging Affluent,3090.75,126.72,Funded,True,loan_origination
TXN0000303,2025-10-22,CUST00154,P004,C001,Southwest,Digital Native,14226.51,113.81,Funded,True,marcus_web
TXN0000304,2025-03-10,CUST00392,P003,C004,West,Rate Shopper,17437.02,557.98,Funded,False,campaign_platform
TXN0000305,2026-05-03,CUST00290,P004,C003,Southwest,Mass Affluent,36034.6,288.28,Funded,False,marcus_web
TXN0000306,2026-08-19,CUST00433,P003,C002,West,Borrower,12990.74,415.7,Funded,False,crm
TXN0000307,2025-10-07,CUST00183,P002,C001,Southwest,Emerging Affluent,18357.88,73.43,Abandoned,True,loan_origination
TXN0000308,2025-07-18,CUST00272,P001,C005,Northeast,Mass Affluent,24861.6,149.17,Approved,True,marcus_web
TXN0000309,2025-11-27,CUST00307,P002,C005,Southeast,Digital Native,39310.8,157.24,Funded,False,loan_origination
TXN0000310,2025-12-27,CUST00050,P005,C005,Midwest,Borrower,1693.29,69.42,Application Started,True,loan_origination
TXN0000311,2025-12-15,CUST00191,P004,C004,West,Digital Native,26038.15,208.31,Funded,False,crm
TXN0000312,2026-06-23,CUST00408,P005,C005,West,Mass Affluent,2881.44,118.14,Application Started,False,marcus_web
TXN0000313,2025-04-30,CUST00214,P004,C001,Southwest,Mass Affluent,29317.01,234.54,Funded,False,loan_origination
TXN0000314,2026-06-20,CUST00072,P004,C005,Midwest,Borrower,6153.0,49.22,Approved,False,loan_origination
TXN0000315,2025-05-12,CUST00015,P001,C002,West,Mass Affluent,20171.27,121.03,Funded,True,crm
TXN0000316,2025-03-21,CUST00041,P004,C001,West,Mass Affluent,18658.18,149.27,Funded,False,campaign_platform
TXN0000317,2025-02-03,CUST00022,P002,C001,Northeast,Emerging Affluent,30031.46,120.13,Funded,True,loan_origination
TXN0000318,2025-01-11,CUST00023,P001,C003,Southeast,Borrower,10712.54,64.28,Approved,False,crm
TXN0000319,2025-12-26,CUST00301,P002,C002,West,Emerging Affluent,32211.2,128.84,Approved,True,loan_origination
TXN0000320,2026-09-20,CUST00181,P002,C005,Southeast,Rate Shopper,27968.97,111.88,Funded,False,marcus_web
TXN0000321,2026-06-26,CUST00420,P005,C001,Southeast,Mass Affluent,3350.37,137.37,Funded,False,marcus_web
TXN0000322,2026-06-01,CUST00499,P001,C002,West,Mass Affluent,22020.38,132.12,Application Started,False,crm
TXN0000323,2025-12-30,CUST00226,P001,C002,Southwest,Borrower,24572.72,147.44,Funded,False,loan_origination
TXN0000324,2026-06-17,CUST00064,P004,C001,Northeast,Rate Shopper,21051.81,168.41,Funded,False,loan_origination
TXN0000325,2025-12-02,CUST00286,P001,C001,West,Borrower,11795.09,70.77,Funded,False,campaign_platform
TXN0000326,2025-10-25,CUST00116,P005,C004,Midwest,Borrower,3243.6,132.99,Abandoned,False,marcus_web
TXN0000327,2025-07-03,CUST00459,P004,C003,Southwest,Emerging Affluent,33494.03,267.95,Funded,False,marcus_web
TXN0000328,2026-02-15,CUST00062,P002,C004,Southeast,Rate Shopper,28135.69,112.54,Funded,False,crm
TXN0000329,2025-12-13,CUST00034,P003,C002,Southeast,Digital Native,17507.79,560.25,Funded,True,campaign_platform
TXN0000330,2026-08-19,CUST00372,P004,C003,Southwest,Digital Native,36124.67,289.0,Funded,False,campaign_platform
TXN0000331,2026-02-19,CUST00183,P004,C005,Southwest,Emerging Affluent,31187.54,249.5,Funded,False,marcus_web
TXN0000332,2025-08-25,CUST00129,P004,C004,Midwest,Borrower,21278.27,170.23,Funded,True,marcus_web
TXN0000333,2026-05-26,CUST00378,P001,C001,West,Emerging Affluent,10643.4,63.86,Funded,False,crm
TXN0000334,2025-04-09,CUST00156,P005,C005,Southwest,Digital Native,504.37,20.68,Approved,False,campaign_platform
TXN0000335,2025-10-28,CUST00406,P004,C002,Northeast,Rate Shopper,17309.99,138.48,Funded,False,marcus_web
TXN0000336,2025-05-02,CUST00488,P001,C004,Northeast,Digital Native,11773.9,70.64,Funded,False,campaign_platform
TXN0000337,2025-02-03,CUST00227,P004,C001,Midwest,Borrower,27012.08,216.1,Approved,False,crm
TXN0000338,2025-11-16,CUST00252,P004,C002,Southwest,Borrower,32129.12,257.03,Approved,False,marcus_web
TXN0000339,2026-07-07,CUST00292,P004,C005,Midwest,Rate Shopper,14132.63,113.06,Application Started,False,campaign_platform
TXN0000340,2026-01-22,CUST00135,P004,C005,Northeast,Rate Shopper,18163.56,145.31,Funded,False,loan_origination
TXN0000341,2026-08-28,CUST00165,P001,C001,Southwest,Digital Native,29519.58,177.12,Funded,False,marcus_web
TXN0000342,2025-04-10,CUST00392,P003,C004,West,Rate Shopper,17203.48,550.51,Funded,False,campaign_platform
TXN0000343,2025-09-11,CUST00180,P001,C002,West,Borrower,18525.72,111.15,Funded,False,loan_origination
TXN0000344,2025-01-21,CUST00059,P003,C002,West,Rate Shopper,18869.39,603.82,Funded,True,campaign_platform
TXN0000345,2025-10-01,CUST00291,P005,C004,Southeast,Digital Native,4451.14,182.5,Funded,False,campaign_platform
TXN0000346,2026-05-16,CUST00166,P005,C001,Southwest,Digital Native,3361.27,137.81,Funded,False,loan_origination
TXN0000347,2025-06-20,CUST00255,P005,C003,Southwest,Rate Shopper,2400.89,98.44,Funded,False,marcus_web
TXN0000348,2025-10-22,CUST00431,P005,C002,Northeast,Mass Affluent,2497.02,102.38,Funded,False,campaign_platform
TXN0000349,2025-04-05,CUST00412,P002,C005,Northeast,Emerging Affluent,24497.86,97.99,Funded,True,campaign_platform
TXN0000350,2025-03-20,CUST00219,P002,C003,Midwest,Emerging Affluent,14838.07,59.35,Funded,False,loan_origination
TXN0000351,2025-07-24,CUST00222,P005,C003,Midwest,Digital Native,2468.49,101.21,Funded,False,crm
TXN0000352,2025-07-11,CUST00452,P001,C005,West,Emerging Affluent,20457.45,122.74,Funded,True,campaign_platform
TXN0000353,2026-03-21,CUST00138,P005,C005,Midwest,Rate Shopper,4853.78,199.0,Funded,True,campaign_platform
TXN0000354,2025-11-04,CUST00076,P002,C002,Southwest,Digital Native,20923.74,83.69,Application Started,False,marcus_web
TXN0000355,2025-10-01,CUST00325,P002,C004,Northeast,Borrower,33084.69,132.34,Funded,False,campaign_platform
TXN0000356,2025-07-16,CUST00123,P001,C002,Northeast,Rate Shopper,9876.73,59.26,Funded,False,loan_origination
TXN0000357,2026-03-23,CUST00238,P004,C005,Midwest,Borrower,7236.97,57.9,Funded,True,marcus_web
TXN0000358,2025-06-30,CUST00133,P003,C005,Midwest,Emerging Affluent,19689.56,630.07,Funded,True,campaign_platform
TXN0000359,2025-03-27,CUST00401,P001,C001,West,Digital Native,15928.86,95.57,Funded,False,loan_origination
TXN0000360,2025-05-24,CUST00344,P001,C004,Midwest,Emerging Affluent,22877.95,137.27,Funded,False,marcus_web
TXN0000361,2025-09-15,CUST00268,P005,C005,West,Emerging Affluent,2712.99,111.23,Funded,False,loan_origination
TXN0000362,2025-08-30,CUST00169,P005,C004,Southeast,Digital Native,3210.86,131.65,Abandoned,True,marcus_web
TXN0000363,2026-03-27,CUST00090,P002,C003,Midwest,Mass Affluent,11197.83,44.79,Funded,False,marcus_web
TXN0000364,2026-05-02,CUST00163,P005,C004,West,Emerging Affluent,4415.54,181.04,Funded,False,crm
TXN0000365,2025-11-12,CUST00186,P004,C003,Southwest,Rate Shopper,41919.06,335.35,Funded,False,marcus_web
TXN0000366,2026-07-20,CUST00354,P002,C003,Southeast,Emerging Affluent,30256.04,121.02,Funded,False,loan_origination
TXN0000367,2025-08-31,CUST00463,P001,C005,Southeast,Emerging Affluent,21911.07,131.47,Application Started,False,loan_origination
TXN0000368,2025-11-01,CUST00155,P001,C002,Midwest,Mass Affluent,13127.42,78.76,Funded,False,campaign_platform
TXN0000369,2025-02-04,CUST00324,P003,C004,Midwest,Rate Shopper,14188.0,454.02,Approved,False,campaign_platform
TXN0000370,2025-04-13,CUST00475,P003,C004,Southeast,Emerging Affluent,16550.13,529.6,Application Started,False,marcus_web
TXN0000371,2026-07-15,CUST00181,P004,C005,Southeast,Rate Shopper,21351.25,170.81,Funded,True,crm
TXN0000372,2025-01-04,CUST00323,P004,C002,Midwest,Rate Shopper,13563.42,108.51,Funded,False,loan_origination
TXN0000373,2025-06-11,CUST00295,P001,C001,Northeast,Rate Shopper,18024.81,108.15,Approved,False,crm
TXN0000374,2025-11-24,CUST00434,P005,C004,Southeast,Emerging Affluent,4971.04,203.81,Funded,False,crm
TXN0000375,2025-12-02,CUST00134,P002,C005,Southwest,Borrower,28925.81,115.7,Funded,True,campaign_platform
TXN0000376,2025-01-22,CUST00484,P005,C002,West,Mass Affluent,2490.39,102.11,Abandoned,False,crm
TXN0000377,2025-07-23,CUST00465,P001,C004,Midwest,Borrower,17089.35,102.54,Funded,False,loan_origination
TXN0000378,2025-06-24,CUST00077,P001,C003,West,Digital Native,30277.58,181.67,Abandoned,True,campaign_platform
TXN0000379,2025-05-02,CUST00396,P004,C004,Northeast,Digital Native,22828.38,182.63,Abandoned,False,loan_origination
TXN0000380,2025-05-14,CUST00148,P004,C004,Southeast,Borrower,27122.63,216.98,Funded,True,crm
TXN0000381,2026-03-05,CUST00422,P003,C002,West,Digital Native,18313.05,586.02,Funded,False,crm
TXN0000382,2026-01-14,CUST00317,P004,C002,Midwest,Borrower,34368.95,274.95,Funded,False,marcus_web
TXN0000383,2025-11-28,CUST00006,P004,C002,West,Mass Affluent,29651.79,237.21,Funded,False,campaign_platform
TXN0000384,2025-03-16,CUST00377,P005,C003,Northeast,Mass Affluent,3019.41,123.8,Funded,True,loan_origination
TXN0000385,2025-12-29,CUST00477,P002,C004,Northeast,Digital Native,49366.76,197.47,Abandoned,False,marcus_web
TXN0000386,2026-09-27,CUST00003,P003,C005,West,Mass Affluent,14253.88,456.12,Funded,False,loan_origination
TXN0000387,2026-08-18,CUST00068,P005,C001,Northeast,Mass Affluent,3493.42,143.23,Funded,False,campaign_platform
TXN0000388,2026-06-28,CUST00068,P001,C003,Northeast,Mass Affluent,21471.88,128.83,Funded,True,loan_origination
TXN0000389,2025-10-15,CUST00023,P002,C004,Southeast,Borrower,26704.91,106.82,Funded,False,loan_origination
TXN0000390,2025-06-18,CUST00265,P003,C004,Midwest,Digital Native,2912.96,93.21,Funded,False,crm
TXN0000391,2025-07-13,CUST00285,P004,C001,Southwest,Digital Native,25310.02,202.48,Funded,True,campaign_platform
TXN0000392,2025-02-11,CUST00224,P001,C004,Northeast,Borrower,21660.39,129.96,Funded,False,campaign_platform
TXN0000393,2025-06-01,CUST00235,P004,C001,Southwest,Rate Shopper,24433.88,195.47,Application Started,True,crm
TXN0000394,2026-07-31,CUST00384,P005,C003,Southeast,Mass Affluent,3548.08,145.47,Application Started,False,marcus_web
TXN0000395,2026-03-03,CUST00270,P005,C002,Northeast,Mass Affluent,3938.88,161.49,Funded,True,loan_origination
TXN0000396,2026-02-08,CUST00014,P003,C001,Southwest,Borrower,12670.71,405.46,Funded,False,marcus_web
TXN0000397,2025-01-30,CUST00429,P003,C002,Southwest,Mass Affluent,22850.85,731.23,Funded,False,loan_origination
TXN0000398,2025-02-14,CUST00305,P001,C003,Midwest,Borrower,23789.59,142.74,Funded,False,loan_origination
TXN0000399,2025-08-05,CUST00486,P005,C002,Southeast,Rate Shopper,4515.66,185.14,Funded,False,marcus_web
TXN0000400,2025-04-05,CUST00281,P005,C004,Northeast,Mass Affluent,1674.74,68.66,Funded,True,campaign_platform
TXN0000401,2025-06-16,CUST00046,P001,C002,Northeast,Digital Native,13112.86,78.68,Funded,False,crm
TXN0000402,2026-03-19,CUST00062,P003,C004,Southeast,Rate Shopper,17819.72,570.23,Approved,False,crm
TXN0000403,2026-06-09,CUST00184,P001,C003,Northeast,Rate Shopper,20119.29,120.72,Funded,True,campaign_platform
TXN0000404,2026-09-21,CUST00047,P004,C003,West,Digital Native,29950.07,239.6,Funded,False,marcus_web
TXN0000405,2026-04-20,CUST00021,P005,C003,Southeast,Mass Affluent,2478.68,101.63,Approved,False,marcus_web
TXN0000406,2025-03-23,CUST00149,P004,C004,Southwest,Digital Native,12045.66,96.37,Application Started,False,crm
TXN0000407,2026-06-20,CUST00066,P003,C002,Northeast,Digital Native,8586.6,274.77,Funded,False,marcus_web
TXN0000408,2025-04-07,CUST00262,P004,C004,Northeast,Digital Native,26379.17,211.03,Funded,False,loan_origination
TXN0000409,2025-03-25,CUST00182,P003,C005,West,Emerging Affluent,14607.45,467.44,Approved,False,crm
TXN0000410,2025-03-27,CUST00432,P004,C001,West,Borrower,20614.93,164.92,Funded,False,loan_origination
TXN0000411,2025-09-29,CUST00301,P004,C004,West,Emerging Affluent,12648.24,101.19,Approved,True,marcus_web
TXN0000412,2025-04-19,CUST00383,P005,C003,West,Mass Affluent,5304.22,217.47,Funded,True,campaign_platform
TXN0000413,2026-05-04,CUST00060,P001,C002,Midwest,Digital Native,11779.35,70.68,Funded,False,campaign_platform
TXN0000414,2026-01-05,CUST00156,P005,C005,Southwest,Digital Native,3482.74,142.79,Funded,False,campaign_platform
TXN0000415,2025-05-09,CUST00412,P003,C001,Northeast,Emerging Affluent,16682.11,533.83,Approved,False,crm
TXN0000416,2026-05-08,CUST00440,P001,C002,Southeast,Digital Native,21077.0,126.46,Funded,False,campaign_platform
TXN0000417,2025-03-30,CUST00432,P005,C002,West,Borrower,2806.96,115.09,Funded,True,crm
TXN0000418,2026-05-12,CUST00463,P002,C004,Southeast,Emerging Affluent,37009.64,148.04,Funded,False,crm
TXN0000419,2026-02-06,CUST00104,P003,C005,Southwest,Emerging Affluent,15105.75,483.38,Funded,False,campaign_platform
TXN0000420,2026-09-03,CUST00435,P004,C005,West,Borrower,22304.52,178.44,Approved,False,marcus_web
TXN0000421,2026-06-10,CUST00250,P004,C004,Midwest,Rate Shopper,13097.27,104.78,Funded,False,campaign_platform
TXN0000422,2025-01-20,CUST00119,P001,C005,West,Digital Native,13310.4,79.86,Funded,False,marcus_web
TXN0000423,2025-04-30,CUST00138,P004,C004,Midwest,Rate Shopper,3800.28,30.4,Funded,False,marcus_web
