event_id,event_timestamp,customer_id,product_id,event_type,device_type,session_minutes,referrer
EVT0000315,2025-12-19T18:39:00,CUST00319,P003,document_upload,Tablet,32,Partner
EVT0000316,2026-04-12T22:50:00,CUST00395,P002,document_upload,Desktop,23,Partner
EVT0000317,2025-11-20T20:22:00,CUST00437,P005,page_view,Tablet,10,Email
EVT0000318,2025-10-03T18:05:00,CUST00369,P004,page_view,Desktop,31,Search
EVT0000319,2025-01-13T11:45:00,CUST00201,P004,document_upload,Mobile,10,Email
EVT0000320,2026-03-18T09:06:00,CUST00202,P004,rate_check,Mobile,36,Email
EVT0000321,2025-07-30T11:01:00,CUST00374,P002,page_view,Tablet,3,Email
EVT0000322,2025-02-02T19:32:00,CUST00204,P002,rate_check,Tablet,11,Email
EVT0000323,2025-05-23T16:29:00,CUST00327,P005,rate_check,Desktop,8,Direct
EVT0000324,2026-06-19T16:12:00,CUST00455,P004,page_view,Desktop,29,Search
EVT0000325,2025-12-28T20:58:00,CUST00367,P004,calculator_use,Tablet,23,Search
EVT0000326,2026-04-29T10:00:00,CUST00095,P001,page_view,Tablet,29,Direct
EVT0000327,2025-05-22T16:30:00,CUST00282,P003,calculator_use,Tablet,5,Partner
EVT0000328,2026-05-17T17:44:00,CUST00350,P002,application_start,Desktop,26,Email
EVT0000329,2025-12-02T13:21:00,CUST00034,P002,page_view,Tablet,2,Direct
EVT0000330,2025-03-24T08:32:00,CUST00490,P003,page_view,Tablet,20,Social
EVT0000331,2025-05-12T10:27:00,CUST00394,P003,rate_check,Desktop,4,Direct
EVT0000332,2025-01-11T15:08:00,CUST00108,P004,rate_check,Desktop,21,Direct
EVT0000333,2025-08-25T08:45:00,CUST00079,P005,rate_check,Tablet,18,Search
EVT0000334,2025-07-22T15:21:00,CUST00450,P003,rate_check,Tablet,8,Partner
EVT0000335,2025-05-25T21:35:00,CUST00393,P005,page_view,Tablet,8,Partner
EVT0000336,2025-08-15T09:27:00,CUST00364,P004,application_start,Tablet,25,Social
EVT0000337,2025-01-10T11:13:00,CUST00242,P003,page_view,Mobile,24,Email
EVT0000338,2025-03-07T08:24:00,CUST00466,P003,page_view,Mobile,26,Email
EVT0000339,2025-01-05T08:43:00,CUST00298,P004,document_upload,Mobile,19,Email
EVT0000340,2025-04-13T13:46:00,CUST00283,P001,page_view,Mobile,27,Email
EVT0000341,2026-02-27T21:44:00,CUST00074,P005,rate_check,Tablet,1,Social
EVT0000342,2025-04-09T09:22:00,CUST00067,P003,page_view,Mobile,2,Social
EVT0000343,2026-09-23T17:45:00,CUST00494,P004,application_start,Desktop,13,Direct
EVT0000344,2025-12-06T13:10:00,CUST00169,P002,rate_check,Tablet,11,Search
EVT0000345,2025-02-19T13:32:00,CUST00339,P005,document_upload,Desktop,30,Partner
EVT0000346,2025-08-29T13:58:00,CUST00326,P003,calculator_use,Tablet,4,Email
EVT0000347,2025-06-28T13:47:00,CUST00255,P004,rate_check,Tablet,24,Direct
EVT0000348,2025-03-31T09:58:00,CUST00396,P001,calculator_use,Desktop,21,Email
EVT0000349,2025-07-05T15:28:00,CUST00260,P004,document_upload,Tablet,35,Search
EVT0000350,2025-08-15T09:28:00,CUST00206,P001,calculator_use,Tablet,2,Search
EVT0000351,2026-01-03T20:57:00,CUST00011,P003,document_upload,Tablet,1,Social
EVT0000352,2026-07-11T14:04:00,CUST00242,P001,calculator_use,Desktop,12,Social
EVT0000353,2026-01-12T19:21:00,CUST00458,P002,calculator_use,Tablet,24,Social
EVT0000354,2025-02-16T13:47:00,CUST00451,P002,calculator_use,Tablet,27,Partner
EVT0000355,2026-05-23T17:38:00,CUST00165,P004,page_view,Desktop,13,Partner
EVT0000356,2025-08-17T08:45:00,CUST00304,P005,calculator_use,Mobile,30,Partner
EVT0000357,2026-03-29T21:16:00,CUST00498,P002,calculator_use,Tablet,7,Direct
EVT0000358,2026-07-17T17:57:00,CUST00200,P001,calculator_use,Tablet,30,Direct
EVT0000359,2025-12-23T18:59:00,CUST00409,P001,rate_check,Desktop,8,Search
EVT0000360,2026-06-19T17:49:00,CUST00104,P004,application_start,Desktop,1,Social
EVT0000361,2026-04-15T14:43:00,CUST00101,P003,page_view,Desktop,33,Social
EVT0000362,2026-08-24T17:46:00,CUST00455,P005,rate_check,Desktop,32,Email
EVT0000363,2025-04-30T19:15:00,CUST00200,P001,document_upload,Tablet,31,Social
EVT0000364,2025-05-10T15:06:00,CUST00453,P005,calculator_use,Tablet,26,Direct
EVT0000365,2025-08-05T16:43:00,CUST00468,P002,application_start,Tablet,35,Social
EVT0000366,2025-05-30T16:23:00,CUST00347,P003,document_upload,Tablet,33,Partner
EVT0000367,2026-07-14T20:49:00,CUST00263,P001,calculator_use,Desktop,30,Partner
EVT0000368,2025-02-22T19:58:00,CUST00357,P002,document_upload,Desktop,1,Partner
EVT0000369,2026-08-25T12:39:00,CUST00122,P004,document_upload,Tablet,20,Email
EVT0000370,2025-09-16T21:51:00,CUST00161,P004,calculator_use,Mobile,8,Direct
EVT0000371,2026-08-19T22:53:00,CUST00232,P004,rate_check,Tablet,28,Search
EVT0000372,2025-10-19T18:14:00,CUST00198,P003,calculator_use,Mobile,23,Social
EVT0000373,2025-02-01T22:51:00,CUST00056,P004,calculator_use,Desktop,22,Social
EVT0000374,2025-08-03T22:39:00,CUST00334,P005,document_upload,Mobile,4,Partner
EVT0000375,2026-08-10T14:23:00,CUST00416,P005,document_upload,Mobile,29,Social
EVT0000376,2026-05-24T13:26:00,CUST00388,P002,document_upload,Desktop,25,Partner
EVT0000377,2025-08-12T12:43:00,CUST00270,P003,page_view,Mobile,14,Direct
EVT0000378,2026-04-23T15:24:00,CUST00227,P001,page_view,Tablet,13,Email
EVT0000379,2025-01-03T15:32:00,CUST00337,P001,document_upload,Desktop,25,Social
EVT0000380,2025-07-15T11:45:00,CUST00081,P002,document_upload,Mobile,19,Direct
EVT0000381,2026-02-23T17:37:00,CUST00121,P002,document_upload,Mobile,9,Social
EVT0000382,2025-07-11T11:05:00,CUST00171,P001,rate_check,Tablet,26,Email
EVT0000383,2026-04-15T11:20:00,CUST00101,P002,calculator_use,Desktop,19,Social
EVT0000384,2025-09-26T17:44:00,CUST00231,P002,page_view,Desktop,9,Search
EVT0000385,2026-05-09T15:04:00,CUST00126,P003,calculator_use,Mobile,22,Direct
EVT0000386,2026-01-01T13:23:00,CUST00300,P002,calculator_use,Tablet,29,Direct
EVT0000387,2025-02-07T08:26:00,CUST00468,P002,page_view,Mobile,17,Direct
EVT0000388,2025-11-13T12:59:00,CUST00100,P004,calculator_use,Tablet,18,Partner
EVT0000389,2025-04-24T20:10:00,CUST00410,P004,page_view,Tablet,16,Social
EVT0000390,2026-05-05T18:46:00,CUST00048,P002,page_view,Mobile,21,Direct
EVT0000391,2025-04-16T22:09:00,CUST00225,P004,rate_check,Desktop,35,Search
EVT0000392,2026-01-09T14:18:00,CUST00336,P001,calculator_use,Mobile,36,Email
EVT0000393,2025-09-20T13:23:00,CUST00128,P001,calculator_use,Mobile,22,Direct
EVT0000394,2025-08-06T19:21:00,CUST00065,P004,application_start,Desktop,32,Partner
EVT0000395,2026-09-13T20:43:00,CUST00250,P005,calculator_use,Desktop,15,Search
EVT0000396,2025-07-16T17:46:00,CUST00250,P004,document_upload,Desktop,17,Partner
EVT0000397,2026-06-17T10:44:00,CUST00019,P001,rate_check,Mobile,25,Search
EVT0000398,2026-07-31T08:11:00,CUST00486,P004,rate_check,Desktop,4,Social
EVT0000399,2025-12-12T18:01:00,CUST00228,P003,application_start,Desktop,30,Social
EVT0000400,2026-04-19T08:58:00,CUST00020,P004,page_view,Mobile,7,Search
EVT0000401,2025-08-01T17:54:00,CUST00020,P001,rate_check,Mobile,20,Social
EVT0000402,2026-03-23T17:30:00,CUST00017,P004,rate_check,Desktop,25,Search
EVT0000403,2026-07-19T18:12:00,CUST00373,P001,rate_check,Tablet,15,Social
EVT0000404,2026-09-03T10:36:00,CUST00377,P001,application_start,Tablet,10,Direct
EVT0000405,2025-08-18T08:30:00,CUST00002,P003,page_view,Desktop,12,Partner
EVT0000406,2026-07-27T10:56:00,CUST00022,P001,rate_check,Tablet,15,Partner
EVT0000407,2025-07-06T15:49:00,CUST00228,P003,page_view,Mobile,19,Social
EVT0000408,2026-05-18T19:34:00,CUST00287,P003,document_upload,Mobile,11,Social
EVT0000409,2025-03-05T14:12:00,CUST00478,P002,rate_check,Desktop,34,Direct
EVT0000410,2025-06-21T14:36:00,CUST00492,P001,document_upload,Desktop,19,Email
EVT0000411,2026-01-10T16:37:00,CUST00213,P004,calculator_use,Desktop,18,Partner
EVT0000412,2026-08-05T14:52:00,CUST00210,P001,page_view,Tablet,28,Email
EVT0000413,2025-09-21T22:52:00,CUST00226,P002,calculator_use,Desktop,24,Partner
EVT0000414,2026-07-18T15:44:00,CUST00112,P004,calculator_use,Mobile,32,Social
EVT0000415,2025-09-25T08:28:00,CUST00464,P005,page_view,Tablet,18,Partner
EVT0000416,2026-04-25T15:49:00,CUST00163,P004,page_view,Mobile,6,Search
EVT0000417,2026-06-11T16:38:00,CUST00464,P005,application_start,Desktop,35,Email
EVT0000418,2026-06-19T08:50:00,CUST00080,P004,document_upload,Desktop,33,Search
EVT0000419,2025-03-14T19:41:00,CUST00458,P004,application_start,Mobile,8,Partner
EVT0000420,2025-12-16T11:55:00,CUST00014,P001,application_start,Desktop,34,Partner
EVT0000421,2026-02-01T19:45:00,CUST00018,P003,application_start,Tablet,33,Direct
EVT0000422,2025-03-18T19:53:00,CUST00407,P002,application_start,Mobile,20,Partner
EVT0000423,2026-01-12T18:04:00,CUST00497,P005,rate_check,Mobile,34,Search
EVT0000424,2025-06-28T20:48:00,CUST00460,P001,calculator_use,Desktop,36,Email
EVT0000425,2025-10-04T09:53:00,CUST00122,P003,application_start,Desktop,6,Social
EVT0000426,2026-09-24T16:43:00,CUST00310,P001,calculator_use,Tablet,2,Social
EVT0000427,2025-05-02T15:00:00,CUST00226,P001,document_upload,Tablet,26,Partner
EVT0000428,2026-01-11T10:02:00,CUST00447,P001,application_start,Mobile,7,Direct
EVT0000429,2025-03-01T12:14:00,CUST00242,P003,rate_check,Mobile,36,Social
EVT0000430,2026-09-04T14:28:00,CUST00191,P004,rate_check,Tablet,19,Partner
EVT0000431,2025-12-02T09:05:00,CUST00043,P001,page_view,Tablet,1,Direct
EVT0000432,2025-02-22T21:06:00,CUST00347,P004,application_start,Tablet,24,Direct
EVT0000433,2025-01-13T13:03:00,CUST00372,P002,rate_check,Mobile,19,Social
EVT0000434,2025-08-24T19:43:00,CUST00243,P002,document_upload,Desktop,3,Direct
EVT0000435,2026-09-27T22:56:00,CUST00007,P002,application_start,Mobile,31,Email
EVT0000436,2025-12-08T18:14:00,CUST00332,P004,document_upload,Mobile,21,Social
EVT0000437,2025-11-13T12:53:00,CUST00444,P004,rate_check,Mobile,10,Partner
EVT0000438,2025-09-22T18:41:00,CUST00340,P005,rate_check,Desktop,19,Direct
EVT0000439,2025-04-26T13:49:00,CUST00208,P003,rate_check,Mobile,19,Direct
EVT0000440,2025-04-06T22:57:00,CUST00482,P003,rate_check,Desktop,30,Social
EVT0000441,2026-03-31T20:27:00,CUST00393,P002,application_start,Tablet,29,Partner
EVT0000442,2026-01-21T20:58:00,CUST00274,P001,page_view,Tablet,21,Email
EVT0000443,2026-04-14T12:38:00,CUST00255,P001,page_view,Mobile,34,Email
EVT0000444,2026-06-13T16:05:00,CUST00316,P004,calculator_use,Mobile,3,Social
EVT0000445,2025-12-12T16:25:00,CUST00030,P002,rate_check,Mobile,3,Email
EVT0000446,2025-09-29T13:01:00,CUST00228,P003,document_upload,Tablet,36,Partner
EVT0000447,2025-09-22T13:48:00,CUST00108,P002,rate_check,Mobile,10,Partner
EVT0000448,2025-04-22T09:57:00,CUST00378,P005,page_view,Desktop,4,Social
EVT0000449,2026-07-02T12:26:00,CUST00191,P001,application_start,Tablet,36,Email
EVT0000450,2025-06-19T09:15:00,CUST00306,P002,calculator_use,Tablet,27,Direct
EVT0000451,2025-02-23T21:42:00,CUST00257,P002,application_start,Tablet,13,Email
EVT0000452,2025-01-09T22:48:00,CUST00355,P005,page_view,Desktop,10,Partner
EVT0000453,2025-12-21T17:31:00,CUST00136,P002,rate_check,Desktop,22,Email
EVT0000454,2025-06-17T21:36:00,CUST00152,P005,document_upload,Mobile,36,Direct
EVT0000455,2025-05-25T09:54:00,CUST00368,P005,calculator_use,Mobile,17,Social
EVT0000456,2025-10-14T15:19:00,CUST00374,P005,application_start,Desktop,19,Search
EVT0000457,2026-04-12T09:30:00,CUST00299,P002,document_upload,Mobile,31,Search
EVT0000458,2026-03-17T09:29:00,CUST00042,P003,rate_check,Mobile,22,Social
EVT0000459,2025-12-19T20:09:00,CUST00025,P003,document_upload,Desktop,28,Partner
EVT0000460,2026-09-27T22:32:00,CUST00443,P004,document_upload,Tablet,30,Social
EVT0000461,2026-04-18T15:21:00,CUST00278,P005,calculator_use,Mobile,22,Social
EVT0000462,2025-10-29T09:15:00,CUST00133,P004,calculator_use,Desktop,8,Social
EVT0000463,2026-08-19T19:13:00,CUST00475,P002,application_start,Desktop,22,Social
EVT0000464,2026-04-10T13:42:00,CUST00223,P002,page_view,Tablet,14,Email
EVT0000465,2026-06-13T17:01:00,CUST00193,P002,page_view,Desktop,18,Social
EVT0000466,2026-05-06T17:15:00,CUST00147,P003,application_start,Tablet,23,Partner
EVT0000467,2026-01-04T14:35:00,CUST00061,P001,application_start,Desktop,9,Search
EVT0000468,2026-04-22T08:42:00,CUST00445,P001,application_start,Mobile,17,Social
EVT0000469,2025-08-26T09:24:00,CUST00016,P003,page_view,Desktop,9,Partner
EVT0000470,2025-09-05T11:03:00,CUST00326,P003,rate_check,Mobile,12,Partner
EVT0000471,2026-02-28T18:41:00,CUST00035,P005,rate_check,Mobile,20,Partner
EVT0000472,2026-03-05T11:55:00,CUST00447,P003,page_view,Desktop,9,Direct
EVT0000473,2025-01-15T15:34:00,CUST00108,P005,rate_check,Tablet,32,Social
EVT0000474,2026-02-09T14:04:00,CUST00389,P001,calculator_use,Tablet,20,Email
EVT0000475,2025-12-06T16:25:00,CUST00319,P005,application_start,Desktop,23,Partner
EVT0000476,2025-03-23T16:59:00,CUST00167,P003,page_view,Desktop,36,Social
EVT0000477,2025-05-23T09:10:00,CUST00091,P003,document_upload,Tablet,35,Partner
EVT0000478,2025-02-12T22:59:00,CUST00222,P005,calculator_use,Tablet,18,Partner
EVT0000479,2026-06-23T20:19:00,CUST00302,P005,rate_check,Tablet,33,Search
EVT0000480,2025-10-21T15:56:00,CUST00355,P005,page_view,Mobile,10,Direct
EVT0000481,2025-08-14T21:43:00,CUST00125,P001,rate_check,Tablet,35,Social
EVT0000482,2025-04-04T20:46:00,CUST00444,P004,rate_check,Desktop,11,Direct
EVT0000483,2026-01-26T16:27:00,CUST00107,P004,calculator_use,Desktop,29,Partner
EVT0000484,2025-05-20T14:34:00,CUST00280,P004,calculator_use,Desktop,31,Search
EVT0000485,2026-01-23T08:46:00,CUST00271,P004,rate_check,Desktop,1,Social
EVT0000486,2026-04-05T16:14:00,CUST00468,P004,calculator_use,Mobile,6,Direct
EVT0000487,2026-07-04T11:52:00,CUST00209,P002,rate_check,Mobile,23,Email
EVT0000488,2025-12-17T22:27:00,CUST00246,P002,rate_check,Desktop,9,Partner
EVT0000489,2025-02-27T12:21:00,CUST00256,P001,rate_check,Mobile,34,Email
EVT0000490,2026-04-27T11:03:00,CUST00362,P005,rate_check,Mobile,15,Search
EVT0000491,2025-12-19T21:59:00,CUST00088,P005,application_start,Desktop,20,Search
EVT0000492,2025-02-12T20:46:00,CUST00404,P003,rate_check,Mobile,22,Email
EVT0000493,2026-06-18T17:46:00,CUST00149,P004,rate_check,Tablet,29,Partner
EVT0000494,2025-10-28T09:06:00,CUST00333,P001,application_start,Mobile,36,Social
EVT0000495,2026-01-04T20:37:00,CUST00438,P001,application_start,Tablet,19,Partner
EVT0000496,2025-08-27T16:25:00,CUST00446,P004,calculator_use,Mobile,1,Email
EVT0000497,2026-06-12T18:59:00,CUST00494,P003,calculator_use,Tablet,28,Partner
EVT0000498,2025-08-01T10:45:00,CUST00383,P002,rate_check,Tablet,5,Search
EVT0000499,2026-09-09T13:22:00,CUST00146,P005,document_upload,Mobile,29,Direct
EVT0000500,2025-06-15T11:43:00,CUST00006,P004,document_upload,Mobile,21,Social
EVT0000501,2025-10-13T10:26:00,CUST00431,P005,calculator_use,Desktop,32,Partner
EVT0000502,2026-09-01T13:13:00,CUST00013,P005,page_view,Desktop,9,Direct
EVT0000503,2026-08-13T16:01:00,CUST00116,P002,page_view,Desktop,33,Partner
EVT0000504,2025-05-28T16:14:00,CUST00047,P004,rate_check,Mobile,28,Social
EVT0000505,2025-11-25T22:56:00,CUST00320,P001,document_upload,Desktop,3,Social
EVT0000506,2025-04-30T13:52:00,CUST00345,P001,rate_check,Desktop,30,Email
EVT0000507,2025-11-30T14:29:00,CUST00429,P002,page_view,Desktop,29,Partner
EVT0000508,2026-04-17T09:20:00,CUST00085,P005,application_start,Mobile,28,Social
EVT0000509,2026-08-19T18:57:00,CUST00189,P004,calculator_use,Mobile,32,Email
EVT0000510,2026-09-19T17:23:00,CUST00291,P003,calculator_use,Desktop,22,Email
EVT0000511,2026-02-01T10:36:00,CUST00460,P002,page_view,Mobile,8,Email
EVT0000512,2025-10-21T22:04:00,CUST00264,P003,document_upload,Desktop,23,Search
EVT0000513,2025-05-15T19:54:00,CUST00354,P003,calculator_use,Desktop,4,Partner
EVT0000514,2026-05-28T10:49:00,CUST00458,P005,page_view,Mobile,21,Direct
EVT0000515,2026-09-17T18:45:00,CUST00448,P001,rate_check,Desktop,20,Email
EVT0000516,2025-10-30T13:09:00,CUST00252,P003,page_view,Desktop,3,Search
EVT0000517,2026-09-30T22:16:00,CUST00243,P004,application_start,Desktop,2,Social
EVT0000518,2025-05-25T12:03:00,CUST00375,P005,rate_check,Tablet,24,Search
EVT0000519,2025-06-22T19:18:00,CUST00089,P001,calculator_use,Desktop,12,Social
EVT0000520,2025-08-28T12:41:00,CUST00103,P004,page_view,Tablet,17,Direct
EVT0000521,2026-07-19T22:02:00,CUST00091,P001,calculator_use,Tablet,11,Email
EVT0000522,2025-11-21T17:36:00,CUST00245,P005,page_view,Tablet,2,Email
EVT0000523,2026-09-15T22:16:00,CUST00474,P004,page_view,Desktop,16,Search
EVT0000524,2026-02-21T08:05:00,CUST00167,P003,document_upload,Tablet,6,Direct
EVT0000525,2025-08-27T12:51:00,CUST00105,P003,document_upload,Tablet,24,Partner
EVT0000526,2025-08-08T17:49:00,CUST00036,P002,document_upload,Mobile,12,Partner
EVT0000527,2026-03-02T09:11:00,CUST00219,P005,application_start,Desktop,19,Search
EVT0000528,2025-06-04T08:49:00,CUST00060,P001,rate_check,Tablet,6,Search
EVT0000529,2025-08-18T08:05:00,CUST00258,P001,calculator_use,Tablet,20,Social
EVT0000530,2026-09-25T16:38:00,CUST00018,P002,page_view,Tablet,35,Social
EVT0000531,2026-08-16T14:43:00,CUST00365,P001,application_start,Mobile,24,Search
EVT0000532,2026-08-10T09:43:00,CUST00097,P001,document_upload,Tablet,3,Social
EVT0000533,2025-08-11T11:20:00,CUST00079,P001,application_start,Tablet,14,Direct
EVT0000534,2025-08-28T20:27:00,CUST00227,P002,application_start,Mobile,4,Email
EVT0000535,2026-05-11T09:00:00,CUST00499,P001,rate_check,Tablet,36,Social
EVT0000536,2025-04-28T22:32:00,CUST00048,P005,application_start,Mobile,3,Email
EVT0000537,2025-04-25T11:46:00,CUST00417,P001,rate_check,Desktop,2,Search
EVT0000538,2026-08-30T13:27:00,CUST00140,P003,page_view,Mobile,5,Email
EVT0000539,2026-05-02T20:25:00,CUST00458,P005,calculator_use,Desktop,32,Partner
EVT0000540,2026-01-02T19:55:00,CUST00178,P002,application_start,Desktop,15,Direct
EVT0000541,2025-08-02T09:25:00,CUST00423,P004,page_view,Desktop,32,Social
EVT0000542,2025-04-06T18:54:00,CUST00373,P001,page_view,Mobile,29,Direct
EVT0000543,2026-08-11T17:24:00,CUST00489,P002,rate_check,Desktop,28,Partner
EVT0000544,2025-01-24T08:22:00,CUST00446,P004,document_upload,Tablet,18,Partner
EVT0000545,2026-02-11T14:43:00,CUST00468,P005,document_upload,Desktop,9,Search
EVT0000546,2025-03-02T08:31:00,CUST00112,P004,page_view,Tablet,21,Social
EVT0000547,2025-01-28T17:31:00,CUST00420,P001,page_view,Mobile,4,Social
EVT0000548,2025-09-13T10:13:00,CUST00216,P002,calculator_use,Desktop,2,Partner
EVT0000549,2026-05-18T12:18:00,CUST00173,P005,document_upload,Tablet,34,Social
EVT0000550,2025-06-25T11:29:00,CUST00099,P005,calculator_use,Tablet,1,Social
EVT0000551,2025-05-26T16:54:00,CUST00253,P002,calculator_use,Tablet,10,Email
EVT0000552,2025-10-08T13:20:00,CUST00282,P003,page_view,Desktop,8,Social
EVT0000553,2025-01-25T11:58:00,CUST00489,P004,calculator_use,Tablet,11,Search
EVT0000554,2026-07-10T16:58:00,CUST00220,P004,rate_check,Tablet,32,Search
EVT0000555,2025-07-17T10:15:00,CUST00203,P005,document_upload,Desktop,3,Email
EVT0000556,2026-02-26T12:28:00,CUST00356,P002,calculator_use,Tablet,20,Partner
EVT0000557,2026-06-14T14:47:00,CUST00216,P003,application_start,Tablet,18,Direct
EVT0000558,2026-05-18T20:05:00,CUST00202,P002,rate_check,Desktop,26,Search
EVT0000559,2025-12-07T13:56:00,CUST00055,P004,rate_check,Tablet,29,Partner
EVT0000560,2025-05-05T12:22:00,CUST00205,P001,document_upload,Mobile,1,Social
EVT0000561,2025-10-03T12:51:00,CUST00053,P001,page_view,Mobile,29,Search
EVT0000562,2025-11-16T19:13:00,CUST00279,P001,application_start,Desktop,5,Partner
EVT0000563,2025-05-02T09:19:00,CUST00276,P004,application_start,Desktop,13,Partner
EVT0000564,2026-06-13T17:10:00,CUST00039,P001,application_start,Tablet,2,Email
EVT0000565,2025-10-04T14:22:00,CUST00175,P003,calculator_use,Desktop,26,Social
EVT0000566,2026-01-24T16:48:00,CUST00497,P002,calculator_use,Desktop,32,Partner
EVT0000567,2025-01-28T11:18:00,CUST00046,P003,calculator_use,Tablet,21,Email
EVT0000568,2025-12-29T18:26:00,CUST00174,P005,application_start,Desktop,1,Search
EVT0000569,2025-04-05T17:26:00,CUST00004,P001,rate_check,Desktop,32,Search
EVT0000570,2026-06-20T14:51:00,CUST00490,P002,document_upload,Mobile,18,Search
EVT0000571,2026-04-01T19:55:00,CUST00354,P001,rate_check,Mobile,34,Search
EVT0000572,2025-02-26T17:20:00,CUST00274,P003,application_start,Desktop,13,Email
EVT0000573,2026-08-11T09:26:00,CUST00016,P005,calculator_use,Desktop,35,Direct
EVT0000574,2026-02-26T20:44:00,CUST00036,P002,calculator_use,Desktop,16,Email
EVT0000575,2025-09-15T16:17:00,CUST00418,P005,rate_check,Tablet,31,Partner
EVT0000576,2026-03-07T10:51:00,CUST00018,P001,application_start,Tablet,22,Social
EVT0000577,2025-11-09T20:11:00,CUST00172,P001,document_upload,Mobile,17,Email
EVT0000578,2026-03-15T17:21:00,CUST00314,P004,calculator_use,Desktop,6,Partner
EVT0000579,2026-03-22T10:30:00,CUST00432,P003,calculator_use,Desktop,33,Direct
EVT0000580,2025-04-25T14:59:00,CUST00496,P001,page_view,Tablet,29,Search
EVT0000581,2026-04-18T17:42:00,CUST00139,P003,calculator_use,Tablet,21,Social
EVT0000582,2025-11-17T18:07:00,CUST00095,P002,application_start,Tablet,14,Social
EVT0000583,2026-03-09T12:58:00,CUST00117,P002,document_upload,Tablet,32,Direct
EVT0000584,2025-02-24T09:28:00,CUST00352,P001,page_view,Mobile,36,Direct
