sales_month,region,segment,product_id,channel_id,applications,funded_sales,sales_amount,estimated_revenue,new_customer_sales,conversion_rate
2025-09,Southeast,Emerging Affluent,P003,C004,1,1,17352.57,555.28,0,1.0
2026-04,Northeast,Emerging Affluent,P004,C004,1,1,20285.11,162.28,1,1.0
2025-10,Northeast,Mass Affluent,P002,C001,1,1,18137.88,72.55,0,1.0
2026-09,Southeast,Rate Shopper,P004,C001,1,1,18105.08,144.84,1,1.0
2025-07,Northeast,Mass Affluent,P003,C003,1,1,23558.45,753.87,0,1.0
2025-10,Southeast,Rate Shopper,P002,C005,1,1,37490.4,149.96,0,1.0
2026-04,Northeast,Mass Affluent,P003,C005,1,1,16725.93,535.23,0,1.0
2025-05,Northeast,Mass Affluent,P005,C005,2,2,9478.53,388.62,0,1.0
2026-03,Southeast,Borrower,P002,C002,1,1,21913.25,87.65,0,1.0
2025-09,Midwest,Emerging Affluent,P005,C005,1,0,0.0,0.0,0,0.0
2025-12,West,Rate Shopper,P001,C004,1,0,0.0,0.0,0,0.0
2025-12,Southeast,Digital Native,P005,C005,1,1,1109.0,45.47,0,1.0
2025-10,West,Emerging Affluent,P005,C005,1,1,3872.17,158.76,0,1.0
2026-06,Southeast,Borrower,P003,C003,1,1,6234.37,199.5,0,1.0
2025-09,Northeast,Mass Affluent,P005,C003,1,1,3697.15,151.58,0,1.0
2026-07,Midwest,Borrower,P002,C001,1,1,30317.42,121.27,0,1.0
2025-11,Northeast,Mass Affluent,P005,C003,1,1,3782.1,155.07,0,1.0
2026-03,Southeast,Mass Affluent,P003,C001,1,1,15974.52,511.18,0,1.0
2026-01,Southwest,Borrower,P001,C003,1,0,0.0,0.0,0,0.0
2026-03,Northeast,Emerging Affluent,P002,C004,1,0,0.0,0.0,0,0.0
2025-12,Southeast,Digital Native,P002,C005,2,2,27909.71,111.64,1,1.0
2026-05,West,Digital Native,P005,C004,1,0,0.0,0.0,0,0.0
2025-07,Northeast,Mass Affluent,P001,C004,1,0,0.0,0.0,0,0.0
2025-02,West,Emerging Affluent,P005,C001,1,1,3389.58,138.97,0,1.0
2025-02,Southeast,Digital Native,P005,C001,1,1,1635.06,67.04,1,1.0
2025-10,West,Digital Native,P004,C001,2,2,30763.33,246.11,0,1.0
2025-05,West,Digital Native,P005,C003,1,1,4603.45,188.74,0,1.0
2025-10,Southwest,Rate Shopper,P005,C002,1,1,3806.72,156.08,0,1.0
2026-01,Northeast,Emerging Affluent,P004,C004,1,1,28285.68,226.29,0,1.0
2025-12,Southeast,Borrower,P002,C003,1,1,24584.52,98.34,0,1.0
2026-08,Southeast,Emerging Affluent,P001,C001,1,0,0.0,0.0,0,0.0
2026-08,Northeast,Emerging Affluent,P003,C003,2,1,12473.12,399.14,0,0.5
2025-11,Southwest,Rate Shopper,P005,C005,1,1,3909.92,160.31,1,1.0
2025-03,Northeast,Digital Native,P002,C003,1,1,24516.06,98.06,0,1.0
2026-04,Southeast,Digital Native,P002,C004,1,0,0.0,0.0,0,0.0
2025-11,Midwest,Mass Affluent,P003,C004,1,0,0.0,0.0,0,0.0
2026-03,Northeast,Emerging Affluent,P002,C003,1,1,43075.77,172.3,1,1.0
2026-05,Northeast,Rate Shopper,P005,C005,1,0,0.0,0.0,0,0.0
2026-01,Southwest,Mass Affluent,P001,C001,2,1,15282.2,91.69,1,0.5
2025-08,Northeast,Digital Native,P005,C002,1,1,1248.87,51.2,0,1.0
2026-08,Northeast,Mass Affluent,P004,C005,1,1,13939.05,111.51,0,1.0
2025-10,Northeast,Borrower,P005,C005,1,1,2199.05,90.16,0,1.0
2026-02,West,Rate Shopper,P003,C001,1,1,3370.62,107.86,0,1.0
2026-08,Southwest,Borrower,P004,C005,1,1,11384.74,91.08,0,1.0
2025-02,West,Digital Native,P003,C003,1,1,17570.15,562.24,0,1.0
2025-03,Northeast,Borrower,P004,C001,1,0,0.0,0.0,0,0.0
2026-09,West,Emerging Affluent,P005,C003,1,1,2352.5,96.45,0,1.0
2025-04,West,Borrower,P005,C003,2,2,10406.03,426.65,1,1.0
2026-03,Southeast,Borrower,P002,C001,1,1,9996.41,39.99,0,1.0
2025-09,Southeast,Borrower,P001,C002,1,1,20552.02,123.31,1,1.0
2025-04,Midwest,Mass Affluent,P002,C003,1,0,0.0,0.0,0,0.0
2025-01,Southeast,Rate Shopper,P002,C001,1,0,0.0,0.0,0,0.0
2026-04,Southwest,Digital Native,P002,C001,1,1,25996.1,103.98,0,1.0
2026-09,Northeast,Digital Native,P001,C004,1,0,0.0,0.0,0,0.0
2025-09,Midwest,Digital Native,P002,C005,1,0,0.0,0.0,0,0.0
2025-12,West,Borrower,P002,C002,1,1,36274.0,145.1,0,1.0
2026-03,Southwest,Mass Affluent,P003,C004,1,1,22385.15,716.32,0,1.0
2026-09,Northeast,Borrower,P002,C002,1,0,0.0,0.0,0,0.0
2026-04,Midwest,Mass Affluent,P004,C005,1,1,11910.56,95.28,0,1.0
2026-04,West,Rate Shopper,P001,C001,2,2,35551.1,213.3,0,1.0
2025-01,Southeast,Emerging Affluent,P003,C004,1,0,0.0,0.0,0,0.0
2026-06,Southwest,Mass Affluent,P001,C005,1,1,15094.98,90.57,0,1.0
2025-11,Southeast,Rate Shopper,P005,C001,2,2,6355.27,260.57,0,1.0
2025-02,Midwest,Emerging Affluent,P001,C001,1,0,0.0,0.0,0,0.0
2026-02,Southeast,Rate Shopper,P003,C003,1,0,0.0,0.0,0,0.0
2025-11,Northeast,Rate Shopper,P004,C003,1,1,20522.36,164.18,1,1.0
2026-09,Southwest,Rate Shopper,P002,C005,1,1,28201.51,112.81,1,1.0
2025-11,West,Emerging Affluent,P003,C003,1,1,16962.64,542.8,0,1.0
2026-07,Southeast,Rate Shopper,P003,C003,1,0,0.0,0.0,0,0.0
2026-07,West,Digital Native,P005,C005,1,1,2784.95,114.18,0,1.0
2025-12,Southwest,Digital Native,P004,C001,1,1,31336.5,250.69,1,1.0
2025-04,West,Emerging Affluent,P005,C001,1,0,0.0,0.0,0,0.0
2026-07,Northeast,Rate Shopper,P002,C005,1,0,0.0,0.0,0,0.0
2025-04,Southwest,Borrower,P002,C005,1,1,25814.28,103.26,0,1.0
2026-02,West,Emerging Affluent,P005,C002,1,1,3048.76,125.0,0,1.0
2026-07,Southeast,Digital Native,P002,C004,1,1,27759.98,111.04,0,1.0
2026-08,Southwest,Borrower,P002,C004,1,1,36986.64,147.95,0,1.0
2026-03,Midwest,Mass Affluent,P005,C001,1,1,3152.04,129.23,1,1.0
2026-08,West,Mass Affluent,P003,C002,1,1,21416.17,685.32,0,1.0
2025-02,West,Emerging Affluent,P002,C002,2,2,60641.3,242.56,2,1.0
2025-04,Southwest,Mass Affluent,P002,C003,1,1,34116.22,136.46,0,1.0
2025-04,West,Borrower,P001,C004,1,1,14275.94,85.66,0,1.0
2026-02,Northeast,Digital Native,P003,C003,1,1,19139.23,612.46,0,1.0
2025-07,Midwest,Emerging Affluent,P002,C002,1,1,22320.11,89.28,0,1.0
2026-04,West,Borrower,P001,C001,1,1,13795.58,82.77,0,1.0
2025-01,Midwest,Mass Affluent,P002,C004,1,1,26030.27,104.12,0,1.0
2025-11,West,Emerging Affluent,P004,C003,1,1,16813.39,134.51,1,1.0
2025-06,Southeast,Emerging Affluent,P004,C003,1,1,15378.14,123.03,0,1.0
2026-01,West,Emerging Affluent,P002,C004,1,1,31473.15,125.89,0,1.0
2025-09,Midwest,Rate Shopper,P003,C005,1,1,26625.83,852.03,1,1.0
2026-08,Midwest,Mass Affluent,P005,C005,1,0,0.0,0.0,0,0.0
2025-01,Southeast,Emerging Affluent,P004,C005,1,0,0.0,0.0,0,0.0
2026-05,Southeast,Digital Native,P003,C001,1,1,15312.91,490.01,1,1.0
2025-10,Southwest,Rate Shopper,P004,C003,1,1,12710.21,101.68,0,1.0
2025-07,Midwest,Borrower,P004,C004,1,0,0.0,0.0,0,0.0
2026-06,Southwest,Emerging Affluent,P004,C002,1,0,0.0,0.0,0,0.0
2025-08,West,Rate Shopper,P005,C002,1,1,3896.8,159.77,1,1.0
2025-02,Northeast,Rate Shopper,P003,C001,1,1,1928.09,61.7,0,1.0
2026-04,Southeast,Rate Shopper,P003,C005,1,0,0.0,0.0,0,0.0
2026-07,Midwest,Digital Native,P003,C005,1,0,0.0,0.0,0,0.0
2026-07,Southeast,Borrower,P004,C003,1,0,0.0,0.0,0,0.0
2025-12,Midwest,Emerging Affluent,P002,C004,1,1,40791.07,163.16,0,1.0
2025-01,West,Emerging Affluent,P005,C003,1,1,2269.29,93.04,0,1.0
2025-01,Southwest,Borrower,P001,C005,1,1,20580.82,123.48,1,1.0
2025-02,Midwest,Borrower,P005,C002,1,1,2542.64,104.25,0,1.0
2025-06,Midwest,Mass Affluent,P003,C004,1,1,10845.06,347.04,0,1.0
2025-06,West,Rate Shopper,P001,C005,2,2,25153.54,150.92,0,1.0
2025-03,Midwest,Emerging Affluent,P002,C002,1,1,29574.56,118.3,0,1.0
2026-09,Northeast,Rate Shopper,P004,C002,1,0,0.0,0.0,0,0.0
2026-09,West,Borrower,P003,C003,1,1,13153.85,420.92,0,1.0
2026-01,Northeast,Mass Affluent,P004,C003,1,1,23216.34,185.73,0,1.0
2026-07,West,Rate Shopper,P001,C002,1,0,0.0,0.0,0,0.0
2025-02,Northeast,Rate Shopper,P005,C002,1,1,1815.0,74.42,1,1.0
2025-03,Midwest,Emerging Affluent,P005,C005,1,1,3043.09,124.77,0,1.0
2025-09,Midwest,Emerging Affluent,P005,C001,1,0,0.0,0.0,0,0.0
2025-08,West,Borrower,P002,C002,1,1,38894.91,155.58,1,1.0
2026-03,Northeast,Borrower,P004,C001,1,0,0.0,0.0,0,0.0
2025-01,Midwest,Rate Shopper,P003,C003,2,1,8222.02,263.1,1,0.5
2025-03,Southeast,Mass Affluent,P001,C001,1,0,0.0,0.0,0,0.0
2025-04,Midwest,Borrower,P002,C004,1,1,41286.48,165.15,0,1.0
2025-06,West,Borrower,P005,C001,1,1,4167.62,170.87,0,1.0
2025-06,Southeast,Rate Shopper,P003,C003,2,1,14179.95,453.76,0,0.5
2025-03,Southeast,Borrower,P004,C005,1,1,30399.15,243.19,0,1.0
2025-02,Southwest,Mass Affluent,P004,C004,1,1,33649.06,269.19,0,1.0
2025-09,Southeast,Digital Native,P001,C001,1,1,22624.5,135.75,1,1.0
2026-01,Northeast,Mass Affluent,P002,C004,1,1,20945.58,83.78,1,1.0
2025-08,Northeast,Borrower,P003,C005,1,1,19366.51,619.73,0,1.0
2025-02,Midwest,Borrower,P005,C004,1,1,3136.95,128.61,1,1.0
2025-09,Southwest,Emerging Affluent,P004,C002,1,1,9190.73,73.53,0,1.0
2025-07,Northeast,Digital Native,P005,C005,2,2,7164.59,293.74,1,1.0
2025-09,Southwest,Borrower,P001,C004,2,1,19650.29,117.9,0,0.5
2026-07,Southwest,Borrower,P003,C002,1,0,0.0,0.0,0,0.0
2025-07,Midwest,Digital Native,P002,C004,3,3,60677.86,242.71,1,1.0
2025-10,Southwest,Mass Affluent,P004,C005,1,0,0.0,0.0,0,0.0
2025-01,Northeast,Mass Affluent,P003,C002,2,1,8820.75,282.26,0,0.5
2025-09,Midwest,Digital Native,P001,C003,1,1,24566.78,147.4,0,1.0
2025-12,Southwest,Borrower,P004,C002,1,1,29026.06,232.21,0,1.0
2025-12,Northeast,Mass Affluent,P002,C003,1,1,23965.26,95.86,1,1.0
2026-01,Northeast,Digital Native,P002,C001,1,1,33778.62,135.11,0,1.0
2025-05,West,Digital Native,P003,C003,1,1,5140.14,164.48,0,1.0
2025-09,Southwest,Digital Native,P001,C003,1,1,20544.9,123.27,1,1.0
2026-08,Southwest,Mass Affluent,P005,C003,1,1,2500.46,102.52,1,1.0
2026-02,Midwest,Emerging Affluent,P002,C002,1,1,23100.36,92.4,0,1.0
2025-03,West,Emerging Affluent,P004,C001,1,1,38578.84,308.63,0,1.0
2026-05,Southeast,Digital Native,P001,C004,2,1,19409.48,116.46,0,0.5
2025-01,West,Mass Affluent,P002,C002,1,1,29308.21,117.23,0,1.0
2026-06,Midwest,Rate Shopper,P002,C005,2,1,11922.55,47.69,0,0.5
2025-09,Southeast,Emerging Affluent,P004,C004,1,1,20137.94,161.1,0,1.0
2025-08,Southeast,Digital Native,P001,C005,1,1,6374.5,38.25,0,1.0
2025-11,Southwest,Mass Affluent,P001,C001,1,0,0.0,0.0,0,0.0
2025-08,Northeast,Mass Affluent,P005,C003,1,1,1965.15,80.57,0,1.0
2025-05,Northeast,Mass Affluent,P001,C005,1,1,18263.94,109.58,0,1.0
2025-06,West,Rate Shopper,P005,C005,1,1,2055.46,84.27,0,1.0
2025-04,Southeast,Digital Native,P004,C001,1,0,0.0,0.0,0,0.0
2025-02,West,Borrower,P005,C004,1,0,0.0,0.0,0,0.0
2026-03,Midwest,Mass Affluent,P004,C004,1,1,9488.57,75.91,0,1.0
2026-02,West,Borrower,P002,C003,1,0,0.0,0.0,0,0.0
2025-11,Southeast,Rate Shopper,P004,C001,1,0,0.0,0.0,0,0.0
2025-12,Northeast,Rate Shopper,P002,C003,1,1,16250.06,65.0,1,1.0
2025-02,Midwest,Emerging Affluent,P003,C003,1,1,17726.08,567.23,0,1.0
2025-11,Southeast,Emerging Affluent,P002,C003,1,1,32351.89,129.41,0,1.0
2025-08,Northeast,Mass Affluent,P001,C002,1,1,12674.34,76.05,1,1.0
2025-02,Southeast,Emerging Affluent,P001,C005,1,1,11122.12,66.73,0,1.0
2026-03,Northeast,Mass Affluent,P005,C005,1,0,0.0,0.0,0,0.0
2026-09,Southwest,Rate Shopper,P003,C005,1,1,15000.95,480.03,0,1.0
2025-05,Northeast,Digital Native,P005,C003,1,1,1349.03,55.31,0,1.0
2025-05,Southwest,Mass Affluent,P005,C002,1,1,2947.48,120.85,0,1.0
2025-06,Midwest,Rate Shopper,P005,C002,1,0,0.0,0.0,0,0.0
2026-02,Midwest,Emerging Affluent,P002,C004,1,1,4876.21,19.5,0,1.0
2026-02,West,Borrower,P004,C002,2,1,14344.57,114.76,0,0.5
2025-06,Midwest,Rate Shopper,P001,C004,1,0,0.0,0.0,0,0.0
2025-09,Southwest,Emerging Affluent,P005,C003,1,0,0.0,0.0,0,0.0
2025-12,Southwest,Mass Affluent,P003,C001,1,1,24771.09,792.67,1,1.0
2025-05,Northeast,Borrower,P001,C005,2,1,14728.03,88.37,0,0.5
2026-07,West,Emerging Affluent,P003,C001,1,1,10841.68,346.93,1,1.0
2026-03,Southwest,Digital Native,P005,C004,1,1,3935.25,161.35,0,1.0
2025-11,West,Rate Shopper,P002,C005,1,0,0.0,0.0,0,0.0
2026-09,Northeast,Emerging Affluent,P005,C004,1,1,1524.02,62.48,0,1.0
2026-05,Southwest,Digital Native,P001,C004,1,1,18769.32,112.62,0,1.0
2026-06,Northeast,Rate Shopper,P001,C004,1,1,20476.25,122.86,0,1.0
2025-11,Midwest,Emerging Affluent,P005,C001,1,1,4280.31,175.49,0,1.0
2026-02,Southwest,Borrower,P005,C004,1,1,3583.76,146.93,1,1.0
2025-01,Midwest,Digital Native,P003,C003,1,1,18837.68,602.81,0,1.0
2025-01,Southwest,Mass Affluent,P002,C003,1,0,0.0,0.0,0,0.0
2025-06,Northeast,Emerging Affluent,P004,C001,2,1,20844.33,166.75,0,0.5
2026-02,Northeast,Rate Shopper,P003,C001,1,1,21509.11,688.29,0,1.0
2025-04,Southwest,Emerging Affluent,P004,C002,1,0,0.0,0.0,0,0.0
2025-12,Northeast,Rate Shopper,P002,C002,1,1,35264.17,141.06,0,1.0
2025-04,West,Mass Affluent,P002,C002,1,1,22169.83,88.68,1,1.0
2025-09,Southwest,Borrower,P002,C004,1,1,38990.44,155.96,0,1.0
2025-02,Midwest,Emerging Affluent,P003,C005,1,1,14036.3,449.16,1,1.0
2025-04,Midwest,Emerging Affluent,P005,C001,1,1,2526.91,103.6,0,1.0
2025-09,Midwest,Mass Affluent,P004,C002,1,1,25824.61,206.6,0,1.0
2025-06,Midwest,Digital Native,P004,C005,1,0,0.0,0.0,0,0.0
2026-08,Southeast,Digital Native,P001,C004,1,1,14105.11,84.63,1,1.0
2025-12,Southwest,Digital Native,P005,C005,1,0,0.0,0.0,0,0.0
2026-07,Midwest,Rate Shopper,P004,C002,1,1,22166.64,177.33,0,1.0
2025-08,West,Emerging Affluent,P001,C003,1,1,21110.91,126.67,0,1.0
2026-03,Midwest,Emerging Affluent,P005,C005,1,1,1100.33,45.11,0,1.0
2026-02,Northeast,Mass Affluent,P004,C002,1,1,32107.16,256.86,0,1.0
2026-07,Northeast,Emerging Affluent,P001,C004,2,1,23726.07,142.36,1,0.5
2026-02,Southeast,Borrower,P002,C001,1,1,37878.27,151.51,0,1.0
2026-04,Southwest,Borrower,P003,C005,1,1,21635.66,692.34,1,1.0
2026-08,West,Emerging Affluent,P002,C001,1,1,21453.1,85.81,0,1.0
2026-07,West,Emerging Affluent,P005,C001,1,1,1576.66,64.64,0,1.0
2025-06,Midwest,Borrower,P005,C001,1,1,2160.72,88.59,0,1.0
2025-08,Northeast,Borrower,P001,C005,1,0,0.0,0.0,0,0.0
2025-11,Midwest,Emerging Affluent,P003,C002,1,0,0.0,0.0,0,0.0
2025-12,Southwest,Mass Affluent,P001,C003,1,1,10445.35,62.67,0,1.0
2026-01,Northeast,Emerging Affluent,P004,C001,1,0,0.0,0.0,0,0.0
2025-07,Northeast,Digital Native,P004,C004,1,1,2021.69,16.17,0,1.0
2026-09,Southwest,Mass Affluent,P004,C001,1,1,16967.99,135.74,0,1.0
2026-05,Northeast,Mass Affluent,P005,C005,1,1,2722.57,111.63,0,1.0
2025-11,Southwest,Rate Shopper,P002,C002,1,1,30575.17,122.3,1,1.0
2026-06,Midwest,Rate Shopper,P005,C003,1,1,4808.71,197.16,0,1.0
2026-01,Northeast,Mass Affluent,P003,C001,1,0,0.0,0.0,0,0.0
2025-02,Midwest,Mass Affluent,P004,C005,1,1,25902.81,207.22,0,1.0
2025-09,Southwest,Rate Shopper,P003,C003,1,1,15001.32,480.04,0,1.0
2025-05,Northeast,Mass Affluent,P004,C002,1,1,13466.82,107.73,0,1.0
2025-10,Southeast,Rate Shopper,P005,C005,1,0,0.0,0.0,0,0.0
2026-08,Northeast,Mass Affluent,P002,C005,1,1,34898.86,139.6,1,1.0
2026-05,West,Rate Shopper,P005,C003,1,1,2791.64,114.46,0,1.0
2026-02,West,Mass Affluent,P005,C002,1,1,3947.79,161.86,0,1.0
2025-04,West,Rate Shopper,P002,C005,1,1,24776.03,99.1,0,1.0
2025-09,Southwest,Borrower,P004,C005,1,1,40114.79,320.92,1,1.0
2025-09,Midwest,Mass Affluent,P004,C003,1,1,16892.2,135.14,1,1.0
2025-03,Southwest,Digital Native,P005,C005,1,1,3691.2,151.34,0,1.0
2026-08,Northeast,Emerging Affluent,P005,C003,1,1,2954.83,121.15,0,1.0
2026-02,Northeast,Mass Affluent,P003,C002,1,1,12906.65,413.01,0,1.0
2025-06,Southwest,Emerging Affluent,P001,C002,1,1,23226.51,139.36,0,1.0
2025-09,West,Rate Shopper,P005,C001,1,1,3568.18,146.3,1,1.0
2025-10,Northeast,Digital Native,P002,C001,1,0,0.0,0.0,0,0.0
2026-04,Southwest,Borrower,P003,C002,1,0,0.0,0.0,0,0.0
2025-03,West,Borrower,P004,C004,1,0,0.0,0.0,0,0.0
2026-03,Northeast,Rate Shopper,P004,C005,1,1,19169.06,153.35,0,1.0
2025-12,Midwest,Digital Native,P003,C005,1,0,0.0,0.0,0,0.0
2025-10,West,Mass Affluent,P003,C005,2,1,20609.21,659.49,0,0.5
2025-01,West,Digital Native,P004,C003,1,1,25635.75,205.09,0,1.0
2026-01,Northeast,Emerging Affluent,P002,C003,1,0,0.0,0.0,0,0.0
2025-11,Northeast,Mass Affluent,P001,C003,1,1,11578.38,69.47,1,1.0
2026-06,Southwest,Digital Native,P003,C005,1,1,10526.15,336.84,0,1.0
2026-03,Midwest,Borrower,P004,C002,1,1,11591.45,92.73,0,1.0
2026-01,West,Digital Native,P001,C002,1,0,0.0,0.0,0,0.0
2025-08,Southeast,Emerging Affluent,P003,C003,1,1,16332.15,522.63,0,1.0
2025-03,West,Emerging Affluent,P002,C002,1,1,25884.47,103.54,0,1.0
2025-04,Midwest,Borrower,P003,C005,1,0,0.0,0.0,0,0.0
2025-07,Northeast,Rate Shopper,P004,C002,2,1,25255.04,202.04,0,0.5
2026-02,Northeast,Borrower,P002,C004,1,1,22993.59,91.97,0,1.0
2025-09,West,Rate Shopper,P004,C003,1,0,0.0,0.0,0,0.0
2025-06,Southeast,Borrower,P002,C004,1,1,41677.38,166.71,0,1.0
2025-04,Northeast,Borrower,P005,C002,1,1,1169.41,47.95,0,1.0
2026-04,Southwest,Rate Shopper,P004,C001,1,1,25837.99,206.7,0,1.0
2025-07,Southeast,Emerging Affluent,P005,C005,1,0,0.0,0.0,0,0.0
2026-08,Southwest,Digital Native,P002,C002,1,1,46905.26,187.62,0,1.0
2025-12,West,Mass Affluent,P001,C004,1,1,14162.08,84.97,0,1.0
2025-05,Southeast,Emerging Affluent,P005,C005,1,1,3257.47,133.56,0,1.0
2025-07,Midwest,Rate Shopper,P005,C005,1,1,3873.64,158.82,0,1.0
2026-04,Southwest,Mass Affluent,P001,C004,1,1,16945.63,101.67,0,1.0
2025-12,Southwest,Rate Shopper,P001,C005,1,1,5004.99,30.03,1,1.0
2026-04,West,Mass Affluent,P001,C002,1,1,8273.15,49.64,1,1.0
2025-02,Southwest,Borrower,P001,C002,1,1,10590.48,63.54,0,1.0
2025-04,West,Mass Affluent,P005,C004,1,0,0.0,0.0,0,0.0
2025-04,Midwest,Rate Shopper,P002,C001,1,1,41453.37,165.81,0,1.0
2025-02,Northeast,Mass Affluent,P002,C002,1,1,32515.78,130.06,0,1.0
2026-08,Midwest,Digital Native,P005,C005,2,2,5544.13,227.31,0,1.0
2025-07,West,Emerging Affluent,P005,C003,1,0,0.0,0.0,0,0.0
2025-11,Southwest,Emerging Affluent,P001,C003,1,1,25769.4,154.62,0,1.0
2025-11,Midwest,Mass Affluent,P005,C005,1,0,0.0,0.0,0,0.0
2025-01,Southwest,Borrower,P005,C001,1,0,0.0,0.0,0,0.0
2025-01,Northeast,Borrower,P005,C003,1,1,3823.39,156.76,0,1.0
2025-01,West,Borrower,P005,C002,1,1,3609.35,147.98,0,1.0
2025-04,Southwest,Emerging Affluent,P005,C004,1,1,2770.22,113.58,0,1.0
2025-07,Northeast,Mass Affluent,P001,C002,1,1,25165.9,151.0,0,1.0
2026-06,West,Borrower,P002,C003,1,1,28370.78,113.48,0,1.0
2025-07,Southeast,Emerging Affluent,P003,C005,1,1,2742.5,87.76,0,1.0
2025-11,Southwest,Digital Native,P002,C004,1,0,0.0,0.0,0,0.0
2026-07,West,Digital Native,P003,C001,1,1,12159.3,389.1,0,1.0
2026-08,Northeast,Emerging Affluent,P003,C001,1,1,7172.09,229.51,0,1.0
2026-01,West,Emerging Affluent,P005,C002,1,0,0.0,0.0,0,0.0
2025-08,Northeast,Mass Affluent,P001,C001,1,1,16251.03,97.51,0,1.0
2025-08,West,Digital Native,P001,C001,1,0,0.0,0.0,0,0.0
2026-07,Southwest,Mass Affluent,P004,C003,1,1,18591.36,148.73,0,1.0
2025-03,Southeast,Emerging Affluent,P001,C003,1,0,0.0,0.0,0,0.0
2026-03,Southwest,Mass Affluent,P004,C001,1,1,29603.75,236.83,0,1.0
2026-09,Southeast,Mass Affluent,P002,C005,1,1,36113.16,144.45,0,1.0
2025-01,West,Digital Native,P004,C005,1,0,0.0,0.0,0,0.0
2025-09,Southeast,Emerging Affluent,P003,C001,1,1,15373.06,491.94,0,1.0
2026-03,Midwest,Rate Shopper,P004,C003,1,0,0.0,0.0,0,0.0
2025-09,Northeast,Mass Affluent,P001,C002,1,1,22776.21,136.66,1,1.0
2026-06,Southwest,Digital Native,P001,C001,1,0,0.0,0.0,0,0.0
2026-04,Southwest,Emerging Affluent,P002,C001,1,1,31485.66,125.94,0,1.0
2026-06,Northeast,Emerging Affluent,P002,C004,1,1,28481.6,113.93,0,1.0
2026-08,Northeast,Digital Native,P001,C002,1,1,18271.04,109.63,0,1.0
2025-03,Northeast,Mass Affluent,P002,C003,1,0,0.0,0.0,0,0.0
2026-05,Northeast,Borrower,P005,C003,1,1,2575.22,105.58,0,1.0
2025-07,West,Emerging Affluent,P005,C004,1,1,5113.2,209.64,0,1.0
2026-09,West,Borrower,P004,C004,1,1,21955.34,175.64,1,1.0
2026-02,Midwest,Emerging Affluent,P002,C005,1,1,29319.27,117.28,0,1.0
2026-02,Northeast,Emerging Affluent,P003,C004,1,1,11842.22,378.95,1,1.0
2025-01,West,Digital Native,P002,C004,1,1,29075.15,116.3,0,1.0
2025-11,Midwest,Borrower,P004,C001,1,1,32552.35,260.42,1,1.0
2026-05,Southeast,Rate Shopper,P004,C005,1,1,19646.9,157.18,1,1.0
2026-08,Southeast,Digital Native,P001,C003,1,1,18949.71,113.7,0,1.0
2025-09,Midwest,Rate Shopper,P001,C003,1,1,28731.59,172.39,0,1.0
2025-09,Midwest,Borrower,P002,C001,1,0,0.0,0.0,0,0.0
2026-06,Southwest,Borrower,P004,C005,1,0,0.0,0.0,0,0.0
2025-04,West,Rate Shopper,P004,C004,1,1,9040.21,72.32,0,1.0
2025-09,Northeast,Rate Shopper,P004,C005,1,0,0.0,0.0,0,0.0
2026-09,West,Emerging Affluent,P005,C005,1,1,5311.52,217.77,0,1.0
2025-02,Southwest,Borrower,P002,C004,1,1,6816.09,27.26,0,1.0
2025-02,Southwest,Rate Shopper,P001,C004,1,1,23014.02,138.08,0,1.0
2025-08,West,Emerging Affluent,P005,C001,1,1,1815.25,74.43,0,1.0
2025-03,West,Rate Shopper,P002,C001,1,0,0.0,0.0,0,0.0
2025-03,Southwest,Borrower,P005,C001,1,0,0.0,0.0,0,0.0
2025-06,Southwest,Digital Native,P005,C002,1,0,0.0,0.0,0,0.0
2026-01,Southeast,Rate Shopper,P004,C005,1,1,13573.97,108.59,1,1.0
2026-07,Southwest,Mass Affluent,P001,C003,1,1,24837.58,149.03,1,1.0
2026-07,West,Borrower,P002,C004,1,1,30107.53,120.43,0,1.0
2026-06,West,Rate Shopper,P001,C002,1,1,25308.6,151.85,0,1.0
2026-04,Northeast,Borrower,P005,C002,1,0,0.0,0.0,0,0.0
2025-02,Southwest,Rate Shopper,P001,C003,1,1,14142.87,84.86,0,1.0
2025-04,Midwest,Rate Shopper,P005,C004,1,1,2771.8,113.64,1,1.0
2026-07,Midwest,Borrower,P004,C003,1,1,15524.62,124.2,1,1.0
2025-10,West,Mass Affluent,P004,C002,2,2,46458.09,371.67,1,1.0
2025-11,Midwest,Borrower,P004,C005,1,1,25885.16,207.08,0,1.0
2026-01,Northeast,Borrower,P003,C001,1,1,23458.39,750.67,0,1.0
2025-05,Southwest,Mass Affluent,P005,C005,1,1,5662.64,232.17,0,1.0
2026-06,Midwest,Borrower,P005,C004,1,1,2935.15,120.34,0,1.0
2026-06,Northeast,Rate Shopper,P004,C002,1,1,16769.1,134.15,0,1.0
2025-04,Southeast,Emerging Affluent,P005,C001,1,0,0.0,0.0,0,0.0
2025-07,Northeast,Rate Shopper,P005,C002,1,0,0.0,0.0,0,0.0
2025-12,West,Rate Shopper,P004,C001,1,0,0.0,0.0,0,0.0
2025-06,West,Borrower,P003,C001,1,1,18036.62,577.17,0,1.0
2025-05,Northeast,Mass Affluent,P002,C003,1,1,19550.12,78.2,0,1.0
2026-03,Southwest,Mass Affluent,P001,C005,1,1,13549.89,81.3,1,1.0
2025-05,West,Borrower,P001,C005,2,2,34944.63,209.66,0,1.0
2026-02,Southeast,Borrower,P005,C001,1,1,1768.16,72.49,0,1.0
